"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"RREB1","OK",0.0117592674669113,2.26490459192581,0.0211795338469248,"RREB1",0.0405739983786543
"LPIN1","OK",0.0117686040223593,2.26460047023522,0.0212267851303653,"LPIN1",0.0405977675363667
"RAP2B","OK",0.0117965331696509,2.26369197621964,0.0211435123960439,"RAP2B",0.0406856517263111
"EFHC1","OK",0.0118135063611591,2.26314077471216,0.0212261142682703,"EFHC1",0.0407357206873564
"RIMS1","OK",0.0118232167494607,2.26282574045066,0.00717055114159901,"RIMS1",0.0407607302029839
"AIM1","OK",0.0118796086821908,2.261000641079,0.0157290175415803,"AIM1",0.0409466312557807
"TMEM106A","OK",0.0119062008963703,2.26014260263174,0.0210156613398398,"TMEM106A",0.0410297627399124
"AQP6","OK",0.011968840603005,2.25812798771361,0.016653945585459,"AQP6",0.0412370565520236
"NUP214","OK",0.0119889533177716,2.25748306302515,0.0211161824492812,"NUP214",0.0412977735677174
"GRPEL1","OK",0.0120123232218388,2.25673487229879,0.0212080461532995,"GRPEL1",0.0413696829230519
"SMIM20","OK",0.0120215431346815,2.25644004269372,0.0203872574693759,"SMIM20",0.0413928408619115
"TMEM14B","OK",0.0120680541810335,2.25495571908791,0.0213378730562368,"TMEM14B",0.0415443641856832
"FMNL3","OK",0.0121165636453036,2.25341289399482,0.0209674751886898,"FMNL3",0.0417027027642674
"PARD6A","OK",0.012130629079032,2.25296654964473,0.0205116276099813,"PARD6A",0.0417424510175986
"TMEM260","OK",0.0121334147389124,2.25287820435033,0.020733315069057,"TMEM260",0.0417433762413608
"KLF13","OK",0.012148918522959,2.25238683344482,0.0212019878975579,"KLF13",0.0417880469974696
"ECHDC2","OK",0.0121753305761726,2.25155099038173,0.021078282430333,"ECHDC2",0.0418702120954591
"GSG2","OK",0.0122079086421566,2.25052217794211,0.0193491874085367,"GSG2",0.0419735432708975
"CAPZA1","OK",0.0122323630725542,2.24975147138607,0.0212132531613442,"CAPZA1",0.0420489065122038
"PRNP","OK",0.0122419460818678,2.2494498170696,0.0210389894877859,"PRNP",0.0420731284114918
"TTF2","OK",0.0122665163139696,2.24867732824489,0.0210151242656393,"TTF2",0.04214883770116
"SLC2A5","OK",0.012283353098332,2.24814875302365,0.0197335309203012,"SLC2A5",0.0421979483199948
"CBLN3","OK",0.0123394978348225,2.2463906660994,0.0204702320658614,"CBLN3",0.0423820482684543
"VAV2","OK",0.0123791880353497,2.24515200410579,0.0207028479300322,"VAV2",0.0425095678580351
"NTPCR","OK",0.012385763008895,2.24494714286528,0.0209354604621644,"NTPCR",0.0425233420131508
"USP25","OK",0.0123938338645091,2.24469580207589,0.0209855212304102,"USP25",0.0425422451317771
"UCK2","OK",0.0124036958562693,2.24438887449594,0.0206802465553352,"UCK2",0.0425584814795372
"DAGLB","OK",0.0124017313586616,2.24444999726059,0.0169559549775816,"DAGLB",0.0425584814795372
"MASTL","OK",0.0124299746765372,2.24357204867494,0.0204321893166636,"MASTL",0.0426398262637116
"PURB","OK",0.0124325682777162,2.24349151275589,0.0198442270705733,"PURB",0.0426399043536394
"GNG2","OK",0.0124497449894701,2.2429585123357,0.0210775259482441,"GNG2",0.0426899876773518
"MUC12","OK",0.0124557004359141,2.24277386105764,0.018573211826168,"MUC12",0.0427015807007175
"S1PR1","OK",0.0124620228477606,2.24257791550004,0.0209155733138029,"S1PR1",0.0427144267313406
"PAK1","OK",0.0125182572767166,2.24083886342054,0.0205374541191424,"PAK1",0.0428983089238887
"TRIM13","OK",0.0125234552787157,2.24067845670917,0.0206155255725106,"TRIM13",0.0429072566107785
"S100PBP","OK",0.0125555326148466,2.2396898460066,0.0210346812387393,"S100PBP",0.0430082742564736
"POP5","OK",0.0125872100127249,2.23871570473581,0.0207532742432778,"POP5",0.043107880501973
"ARHGAP12","OK",0.0126085376619816,2.23806103294681,0.0203844854948405,"ARHGAP12",0.0431720077749023
"TLL2","OK",0.0126158212485496,2.23783767612668,0.0193790010055243,"TLL2",0.043188031213301
"ELP2","OK",0.0126294279066991,2.23742071626726,0.0209448122643631,"ELP2",0.0432170181962212
"CHODL","OK",0.0126295000118826,2.23741850772553,0.0171229059097552,"CHODL",0.0432170181962212
"RSRC1","OK",0.012632845545857,2.2373160478756,0.0210616882186999,"RSRC1",0.0432195495510694
"IMPDH2","OK",0.0126607062598395,2.2364637004995,0.021070447634863,"IMPDH2",0.0433059340123113
"UFL1","OK",0.0127151097518485,2.23480399448247,0.0209945417236851,"UFL1",0.0434830536792082
"OTUD4","OK",0.0127479283829605,2.23380575433191,0.0209152912605567,"OTUD4",0.0435862997649523
"DHX15","OK",0.0127512397699231,2.23370515582944,0.0210485451190713,"DHX15",0.0435886361961963
"MLLT6","OK",0.0127624839458422,2.23336373122822,0.0191695270822442,"MLLT6",0.0436180833970201
"C16orf13","OK",0.0128020727583632,2.23216370131077,0.0210217453806407,"C16orf13",0.0437443713988901
"SETD9","OK",0.012820168166533,2.23161625568923,0.0202147663555653,"SETD9",0.0437971800638757
"GNB1","OK",0.012871934113969,2.23005384817202,0.021039875997031,"GNB1",0.0439559191299753
"LIPT1","OK",0.0128703042504089,2.23010295802472,0.0208797653300078,"LIPT1",0.0439559191299753
"ZNF439","OK",0.0128825814283051,2.22973316336695,0.0204361839186503,"ZNF439",0.0439832226368604
"RNF166","OK",0.0128949667451086,2.2293604202079,0.0208950676978002,"RNF166",0.0440164475065593
"SPATA33","OK",0.0129032824924183,2.22911032674951,0.0203787850209215,"SPATA33",0.0440357702508746
"ASF1A","OK",0.012909164841779,2.22893350111917,0.0207889498717466,"ASF1A",0.0440467821571171
"ANXA2R","OK",0.0129174109606375,2.2286857369581,0.020920673034791,"ANXA2R",0.0440658531865764
"NDUFA9","OK",0.0129248692080673,2.22846176307267,0.0210416931791957,"NDUFA9",0.0440822292175619
"ACAT1","OK",0.0129603666562431,2.22739729110899,0.0206512615126178,"ACAT1",0.0441942108060131
"TMEM234","OK",0.0129747467254939,2.2269667892721,0.0196202508196876,"TMEM234",0.0442341519401934
"PIP5KL1","OK",0.0129830606733033,2.22671807948572,0.016908505885399,"PIP5KL1",0.044253399985082
"NOL7","OK",0.0129952076728895,2.22635495230558,0.0210590191059547,"NOL7",0.0442857025811681
"DDR1","OK",0.0130538181940115,2.22460693934296,0.0200601510090616,"DDR1",0.0444763000340745
"AC013461.1","OK",0.0130720166170316,2.22406556590704,0.0204616641403532,"AC013461.1",0.044529157447132
"RP11.511P7.5","OK",0.0131149358402019,2.22279136419394,0.0204080302356961,"RP11.511P7.5",0.0446661860052545
"HPGD","OK",0.0131225850337588,2.22256465060186,0.0127268151839077,"HPGD",0.0446830620755333
"ZNF641","OK",0.013178178190453,2.22092035383327,0.020366996526367,"ZNF641",0.0448631493158566
"OLA1","OK",0.013185876528667,2.22069313028961,0.0201820345141079,"OLA1",0.0448801453118142
"GTF3C1","OK",0.0132393439007515,2.21911814651526,0.0208174183505456,"GTF3C1",0.0450528842712074
"TMEM9","OK",0.013252621222651,2.21872788945624,0.0205387287877709,"TMEM9",0.0450815028734943
"PLXNC1","OK",0.0132531899198817,2.21871118142314,0.0206969037696154,"PLXNC1",0.0450815028734943
"DNAJB14","OK",0.0133327711986413,2.21637920866579,0.0208609334625519,"DNAJB14",0.045342904060009
"PLCXD1","OK",0.0133356436671342,2.21629526166438,0.0206502086644625,"PLCXD1",0.0453433755356882
"C8orf33","OK",0.0134425390539667,2.21318232575643,0.0206711643240947,"C8orf33",0.0456974693070488
"C11orf54","OK",0.013451703159219,2.21291645067787,0.0201280922442931,"C11orf54",0.0457192517620505
"SENP6","OK",0.0134690708745616,2.21241299578376,0.0208290814023178,"SENP6",0.0457689017671541
"EMC10","OK",0.0135603405667349,2.20977644686308,0.020663465326789,"EMC10",0.0460696043916152
"CHPF2","OK",0.0135815495565808,2.2091659671144,0.0199518279697817,"CHPF2",0.0461322099007678
"SLC4A1AP","OK",0.0136524831226663,2.20713017439413,0.0206909282790587,"SLC4A1AP",0.0463636537822571
"SLC25A28","OK",0.0136647073381921,2.20678026192166,0.0203680828085058,"SLC25A28",0.0463956675355689
"SNRPA1","OK",0.0137116074133556,2.20544027011981,0.0207814357488234,"SNRPA1",0.0465453787470152
"TMED7","OK",0.0137384670705424,2.20467463703478,0.0205253335322958,"TMED7",0.0466270134708444
"TPCN1","OK",0.0137866739892022,2.20330373400503,0.0205480118373554,"TPCN1",0.0467810504879106
"MGMT","OK",0.0138335476751302,2.20197470422688,0.0207726340901943,"MGMT",0.0469305014808161
"P2RY2","OK",0.0138414512275943,2.20175099416073,0.0161084087670189,"P2RY2",0.0469477116688913
"SEMA6A","OK",0.0138729371324272,2.20086087770963,0.0199548134031004,"SEMA6A",0.0470256560961449
"CCNC","OK",0.0138675140011113,2.20101406706765,0.0207181561929569,"CCNC",0.0470256560961449
"EMC2","OK",0.0138726038678979,2.2008702900767,0.020481686217855,"EMC2",0.0470256560961449
"SLC25A11","OK",0.0138767535607192,2.20075310448791,0.0195231441901894,"SLC25A11",0.0470289813155066
"ACTR1A","OK",0.0139125982541098,2.19974212120665,0.0206743491166556,"ACTR1A",0.0471408283233229
"ALG13","OK",0.0139218293120799,2.19948212710737,0.020501429277704,"ALG13",0.0471624716033816
"LDLRAD2","OK",0.0139292639439871,2.19927283765115,0.0191571305385481,"LDLRAD2",0.0471780215999529
"ZBTB20","OK",0.0139358108445367,2.19908861811017,0.0207200754619303,"ZBTB20",0.0471905591399523
"PTAR1","OK",0.0139682502667626,2.19817692279627,0.0203685925940141,"PTAR1",0.0472818939696502
"RINL","OK",0.0139684842910458,2.19817035228394,0.0206909060552568,"RINL",0.0472818939696502
"MCAM","OK",0.0139853827991783,2.19769615704417,0.0190426465434932,"MCAM",0.0473294346270498
"EPN2","OK",0.0140037686781459,2.19718078485854,0.0203010775491106,"EPN2",0.0473819884324211
"CENPP","OK",0.0140836293162939,2.19494896792095,0.0194270699426782,"CENPP",0.0476424792657658
"COL1A1","OK",0.0141332783399509,2.19356694864907,0.0196108673858626,"COL1A1",0.047800684042909
"AP1S3","OK",0.0141651193793548,2.19268282864665,0.0199442730484466,"AP1S3",0.0478986075486195
"SLC46A1","OK",0.0141887456134086,2.19202791249957,0.0186260870325645,"SLC46A1",0.0479687188634316
"SPECC1","OK",0.0141978695327674,2.19177525008698,0.0204163971320906,"SPECC1",0.0479897827736865
"TSN","OK",0.0142252871294719,2.19101683429635,0.0206402183014008,"TSN",0.0480726593988224
"RNF2","OK",0.0142298575862625,2.19089053042209,0.0204415450151407,"RNF2",0.0480783088054083
"VASN","OK",0.0142682495392339,2.18983095207358,0.0198808077811226,"VASN",0.0481982050626748
"ABCC3","OK",0.0143476983716409,2.18764602209945,0.01754748750157,"ABCC3",0.0484567145575313
"HDAC1","OK",0.0143583904622752,2.18735277382515,0.0205931767672246,"HDAC1",0.0484829528109317
"NELFCD","OK",0.014377335325248,2.18683364106452,0.0206233645494989,"NELFCD",0.048537041258816
"VPS37B","OK",0.0143894030345275,2.18650326512765,0.0198488357519835,"VPS37B",0.0485678955495874
"ST3GAL5","OK",0.0144001387602424,2.1862095551742,0.0202440493184634,"ST3GAL5",0.0485942424165577
"SH2B3","OK",0.0144176955327714,2.18572963978683,0.0204360851970258,"SH2B3",0.048643591966344
"EPC1","OK",0.0144278293544878,2.18545286016751,0.0205904798810894,"EPC1",0.0486678823822522
"FANCA","OK",0.0144913235214232,2.18372247769302,0.0201180123106095,"FANCA",0.0488679604696684
"ZNF280B","OK",0.0144930361479741,2.18367589459428,0.0195189318028384,"ZNF280B",0.0488679604696684
"RALGAPA1","OK",0.014508292481526,2.18326113435576,0.0194283826836782,"RALGAPA1",0.0489094591663803
"PIGA","OK",0.014522060273172,2.18288716389696,0.0198993203808041,"PIGA",0.0489459239363605
"TSACC","OK",0.0145656825926901,2.18170427546177,0.0127178766678777,"TSACC",0.0490829767335144
"PRKCG","OK",0.0145706801853093,2.1815689525301,0.0179598093850677,"PRKCG",0.0490898439068737
"MORC2","OK",0.0145837365526122,2.18121560552835,0.0195646028150219,"MORC2",0.0491238534649932
"SORT1","OK",0.0146806583688291,2.17860106859821,0.019744127223226,"SORT1",0.0494402842041422
"ZBTB37","OK",0.0146870862092044,2.17842819854967,0.0202326706895095,"ZBTB37",0.0494518903503582
"TTC17","OK",0.0146970672666323,2.17815989740036,0.0203315666910789,"TTC17",0.0494553779030967
"CLTC","OK",0.0146948643742836,2.17821909994233,0.020401142532883,"CLTC",0.0494553779030967
"PSMG2","OK",0.0146957351067139,2.17819569817088,0.0204413065743203,"PSMG2",0.0494553779030967
"SRSF1","OK",0.0147081836181722,2.17786126281636,0.0205837379366423,"SRSF1",0.0494827451300212
"ZDHHC14","OK",0.014713896262665,2.17770787132968,0.0192687083941166,"ZDHHC14",0.0494916297566729
"STRAP","OK",0.0147167923525811,2.17763012734427,0.0205461719034473,"STRAP",0.0494916297566729
"IFI44L","OK",0.0147407226005968,2.17698823578981,0.019392775904567,"IFI44L",0.0495620565687205
"CS","OK",0.0147631781749448,2.17638671473221,0.020377392541847,"CS",0.0496174413798652
"SEC14L2","OK",0.0147621773871324,2.17641350623443,0.0121117294248688,"SEC14L2",0.0496174413798652
"PROSC","OK",0.014819267815575,2.17488766314929,0.02039197812702,"PROSC",0.049795862234426
"RGPD6","OK",0.0148404882902156,2.17432179683874,0.0174658780364354,"RGPD6",0.0498570667979575
"MTCL1","OK",0.0148581390556291,2.17385165041388,0.016882060287255,"MTCL1",0.0499062564553795
"RNPEPL1","OK",0.0148751946738544,2.17339781237046,0.0201810270738091,"RNPEPL1",0.049953427588692
"RAB31","OK",0.0148907114744329,2.17298530971942,0.0198244652050564,"RAB31",0.0499954130597052
"DDX50","OK",0.0149144744977068,2.17235430316871,0.0204380615826291,"DDX50",0.0500650625417861
"P2RY14","OK",0.0150859285662849,2.16782692891604,0.0196139650559573,"P2RY14",0.0506303543505466
"SUMF2","OK",0.0151902295338294,2.1650943696884,0.0194611709910002,"SUMF2",0.0509623110968852
"CLIP1","OK",0.0151909843279272,2.16507465382186,0.0191433213033047,"CLIP1",0.0509623110968852
"DAPK3","OK",0.0152022629255734,2.16478014741407,0.0193748911745105,"DAPK3",0.0509898347590618
"TNNT1","OK",0.0152249716310166,2.16418774733894,0.0180304112981003,"TNNT1",0.0510556772082576
"GNPAT","OK",0.0152338259879423,2.1639569701355,0.0203882973046327,"GNPAT",0.0510750430232487
"RYBP","OK",0.0152960407362147,2.16233866534529,0.020272854888106,"RYBP",0.0512732212938866
"ABCD4","OK",0.0152991180624289,2.16225876601204,0.0201979174721945,"ABCD4",0.0512732212938866
"CORO6","OK",0.0153869059764453,2.15998524335289,0.0178963535642045,"CORO6",0.0515570146515801
"FNBP4","OK",0.0153911230525271,2.15987631056924,0.0203955327980065,"FNBP4",0.0515595387504865
"EIF3D","OK",0.0153938765158814,2.15980519871167,0.02033850407952,"EIF3D",0.0515595387504865
"RAPGEF4","OK",0.0154017163018111,2.15960278559866,0.0166958064147625,"RAPGEF4",0.0515753819062867
"ATAD2B","OK",0.0154446846765848,2.15849496632334,0.0200809277174219,"ATAD2B",0.0517088292381581
"CH507.9B2.3","OK",0.0154558277414708,2.15820810568468,0.0197125975986841,"CH507.9B2.3",0.0517356930211978
"LIN52","OK",0.015464820338531,2.15797673487453,0.0178990856952694,"LIN52",0.0517553490990468
"RBBP6","OK",0.0154811897598417,2.157555861824,0.0203537639646718,"RBBP6",0.0517996799186473
"MMACHC","OK",0.0155214792957729,2.15652160521002,0.0177772086093175,"MMACHC",0.0519240128276906
"UQCRHL","OK",0.015543343997213,2.15596128938105,0.0166879668978438,"UQCRHL",0.0519866714131428
"MED13L","OK",0.0155645980368814,2.15541727069066,0.0202150138009709,"MED13L",0.0520472627096198
"THAP2","OK",0.0156023259669568,2.15445315437363,0.0192545154477913,"THAP2",0.0521629063672535
"COA6","OK",0.0156731209431007,2.15264941422786,0.0202007776780826,"COA6",0.0523890334466483
"ZNF789","OK",0.0156875534273174,2.15228255619714,0.0199683588582754,"ZNF789",0.0524186166157019
"HMGXB4","OK",0.0156882921066167,2.15226378756415,0.0195461970453021,"HMGXB4",0.0524186166157019
"MRPS18C","OK",0.0156963056573655,2.1520602250546,0.0202410347699644,"MRPS18C",0.0524348289291166
"CCNG2","OK",0.0157014955056696,2.15192843860572,0.0202308365511656,"CCNG2",0.0524416037972282
"KLHL17","OK",0.0157101447223321,2.15170889100548,0.0146975935003539,"KLHL17",0.0524599275950473
"ADCK3","OK",0.0157646624768627,2.15032741991608,0.0200594494842971,"ADCK3",0.0526313791950977
"IL12B","OK",0.0158166782473226,2.14901316339083,0.0192554719323347,"IL12B",0.0527944104266639
"JMJD4","OK",0.0158231898117725,2.14884890010188,0.0196216467395471,"JMJD4",0.052805518353734
"TSPAN2","OK",0.0158380852973875,2.14847335858682,0.0152630646900338,"TSPAN2",0.0528339667623632
"KLK1","OK",0.0158379312797824,2.14847724009282,0.0166335216669259,"KLK1",0.0528339667623632
"CHL1","OK",0.0158522877836886,2.14811557077426,0.0189093799563647,"CHL1",0.0528707108747755
"GHDC","OK",0.0158723859246694,2.14760972956773,0.0167301926431412,"GHDC",0.0529270995067486
"CDKL1","OK",0.0158835568831822,2.14732881008934,0.0187251944274469,"CDKL1",0.0529537034099418
"LSS","OK",0.0159715774721236,2.14512123603616,0.0197242232254036,"LSS",0.0532364517589714
"ALYREF","OK",0.0160293282691301,2.1436784940169,0.0194395359832389,"ALYREF",0.053418211507292
"WBP4","OK",0.0161404829789659,2.14091409893139,0.0200245022076563,"WBP4",0.0537778326012714
"CRIP3","OK",0.0162116324926299,2.13915317564643,0.0178029682301189,"CRIP3",0.0540040442905724
"HERC1","OK",0.016251633125547,2.13816608076329,0.0194347376984344,"HERC1",0.0541155565188359
"ZNF98","OK",0.0162515868947314,2.13816722039842,0.0177341808314276,"ZNF98",0.0541155565188359
"LYPLAL1","OK",0.0162900034096605,2.13722117166651,0.0199600247069784,"LYPLAL1",0.0542324360804152
"DCLRE1C","OK",0.0163194940480808,2.13649622805254,0.0198539322642962,"DCLRE1C",0.0543197126794036
"ENDOV","OK",0.0163465460824482,2.13583221655148,0.0198251754024649,"ENDOV",0.0543988389493351
"RAB35","OK",0.0163508964793833,2.13572552080323,0.019628961790887,"RAB35",0.0544024010044234
"PABPC1L","OK",0.0163773500324614,2.13507725649429,0.0196560550366308,"PABPC1L",0.054479488094345
"NEK4","OK",0.0163913603019334,2.13473428736615,0.019751459707667,"NEK4",0.054515159809077
"ARHGEF6","OK",0.0164266332264403,2.13387192207464,0.0199215641322213,"ARHGEF6",0.0546215193852724
"CETN3","OK",0.0164536401555596,2.13321271787355,0.0199757786494067,"CETN3",0.0547003559070178
"DUS1L","OK",0.0164778110798612,2.13262352194723,0.0188812652473177,"DUS1L",0.0547697343828813
"NUB1","OK",0.0164849970123632,2.13244849871127,0.0197881974634721,"NUB1",0.0547826408429283
"SHMT2","OK",0.0164901597912334,2.13232279246869,0.0201020365941995,"SHMT2",0.0547888201717541
"RAB24","OK",0.016497323075605,2.13214843258343,0.0199788399794621,"RAB24",0.0547931519541103
"NAALADL1","OK",0.0164980707137843,2.13213023822681,0.0193523178500781,"NAALADL1",0.0547931519541103
"CDK14","OK",0.0165225972209043,2.1315337575956,0.0198693290643108,"CDK14",0.0548526416144754
"ABCC8","OK",0.016521381884591,2.13156329652205,-0.000536913880736307,"ABCC8",0.0548526416144754
"ENTHD2","OK",0.0165263376495091,2.13144285760118,0.0192427894841526,"ENTHD2",0.0548540796987709
"RNF44","OK",0.0166105519163349,2.1294009270566,0.0195447239120744,"RNF44",0.0551225718456042
"ZDHHC8","OK",0.0166321917151237,2.12887766117349,0.0195738442122243,"ZDHHC8",0.0551833430260134
"CDKN2C","OK",0.0166390426369457,2.12871212237644,0.018663193645528,"CDKN2C",0.0551856843110647
"BLM","OK",0.0166395518654066,2.12869982021999,0.0191499053217796,"BLM",0.0551856843110647
"AAGAB","OK",0.016645921688635,2.12854596254985,0.0176334009091495,"AAGAB",0.0551957731162936
"ESYT1","OK",0.0166658777238301,2.12806426740041,0.0200475582389186,"ESYT1",0.0552508990460616
"DNAJC16","OK",0.0166795738875399,2.12773395740092,0.0196727363706741,"DNAJC16",0.0552852542963104
"FAM161A","OK",0.0167268462500826,2.12659567101573,0.019426234378447,"FAM161A",0.0554308635172566
"MAP2K2","OK",0.0167404691429946,2.12626815186319,0.0198875482429211,"MAP2K2",0.0554649263295462
"LTBP3","OK",0.016789346441352,2.12509492600651,0.0197248547370164,"LTBP3",0.0556157579541171
"TMEM53","OK",0.0168492779038822,2.12366034225668,0.0187438266034588,"TMEM53",0.055803139639335
"ZNF800","OK",0.0168615876442044,2.1233662234774,0.0198822934502673,"ZNF800",0.0558327595661357
"CASP6","OK",0.0168657764628296,2.12326618117481,0.0198501000559811,"CASP6",0.0558354827170641
"GRB10","OK",0.0168856457150568,2.12279192951539,0.0178827717070573,"GRB10",0.0558901057333731
"PPFIBP2","OK",0.0168993214744814,2.12246578517958,0.0194730757395438,"PPFIBP2",0.0559242110885372
"SUCLG1","OK",0.0169393461131227,2.12151255857667,0.0199067748433585,"SUCLG1",0.0560454806766913
"STAR","OK",0.017019594428382,2.11960715175007,0.0185203875465455,"STAR",0.0562997593117558
"ZNF385A","OK",0.0170257779044142,2.11946065092099,0.0190746311759356,"ZNF385A",0.0563089835139809
"RNPS1","OK",0.0170433294916038,2.1190450609092,0.0198822806620006,"RNPS1",0.0563557940485927
"PARP12","OK",0.0170478695529356,2.11893761997974,0.0194297751237569,"PARP12",0.0563595703418357
"C1orf122","OK",0.0170652727308001,2.11852599875296,0.019331497002718,"C1orf122",0.0564058616008469
